Date,Open,High,Low,Close,Volume
2025-09-03,8645.15,8664.76,8583.24,8618.2,5405766482
2025-09-04,8618.2,8634.65,8552.97,8593.31,4464526219
2025-09-05,8593.31,8673.28,8382.96,8408.68,6963549918
2025-09-08,8408.68,8508.04,8184.96,8250.14,7359015096
2025-09-09,8250.14,8407.23,8247.0,8356.25,4575578375
2025-09-10,8356.25,8668.39,8353.19,8573.36,10957265053
2025-09-11,8573.36,9093.85,7225.51,7557.51,12311128261
2025-09-12,7557.51,8071.7,7429.36,7969.59,7882586383
2025-09-15,7969.59,8182.96,7956.03,8161.41,9503575239
2025-09-16,8161.41,8362.57,8147.81,8311.33,11325757077
2025-09-17,8311.33,8390.31,8049.13,8082.39,12160289359
2025-09-18,8082.39,8536.14,8061.16,8379.18,7251632899
2025-09-19,8379.18,8449.17,8167.45,8244.11,7206744585
2025-09-22,8244.11,8292.79,8237.56,8277.38,4909255023
2025-09-23,8277.38,8429.26,7923.36,8003.74,10168940055
2025-09-24,8003.74,8380.62,7859.95,8307.77,12204011894
2025-09-25,8307.77,8431.04,7727.64,7825.74,10318612300
2025-09-26,7825.74,7835.97,7638.72,7654.68,10493111432
2025-09-29,7654.68,7795.42,7605.4,7736.73,6934245396
2025-09-30,7736.73,7764.31,7463.77,7551.45,9036435951
2025-10-01,7551.45,7583.96,7342.24,7342.28,9681808248
2025-10-02,7342.28,7439.44,6945.29,7078.61,5323020515
2025-10-03,7078.61,7406.57,7048.26,7308.87,11425117409
2025-10-06,7308.87,7671.09,7125.98,7611.9,13203033276
2025-10-07,7611.9,7823.58,7006.15,7203.22,10802107897
2025-10-08,7233.32,7421.89,7172.64,7331.57,4862864732
2025-10-09,7372.59,7417.87,7226.31,7280.8,6446589717
2025-10-10,7280.8,7367.74,7250.25,7325.12,5606804139
2025-10-13,7325.12,7336.59,7246.91,7275.12,3571188034
2025-10-14,7275.12,7862.39,7063.69,7683.05,6663596452
2025-10-15,7683.05,8136.8,7583.27,7981.8,10949229391
2025-10-16,7981.8,7995.91,7897.4,7932.14,7302452791
2025-10-17,7932.14,7935.04,7913.62,7924.04,6276554595
2025-10-20,7924.04,8214.54,7849.11,8180.98,9942683442
2025-10-21,8180.98,8406.72,7590.1,7780.15,10712666567
2025-10-22,7780.15,7841.4,7624.65,7625.89,6750443435
2025-10-23,7625.89,7770.95,7367.04,7374.84,5741955403
2025-10-24,7374.84,7714.57,7336.4,7601.01,8660149453
2025-10-27,7601.01,7699.86,7259.53,7367.46,11811337982
2025-10-28,7367.46,7719.18,7352.29,7629.61,9304624008
2025-10-29,7629.61,7747.89,6945.24,7195.21,6439284957
2025-10-30,7195.21,7692.3,6962.44,7583.02,12966604190
2025-10-31,7583.02,7609.96,7386.12,7414.37,11610478115
2025-11-03,7414.37,7817.97,7402.55,7709.93,10366252663
2025-11-04,7709.93,7727.5,7565.95,7621.78,4614048341
2025-11-05,7621.78,7656.23,7563.62,7596.04,4411422387
2025-11-06,7596.04,7664.95,7397.41,7449.63,12411052752
2025-11-07,7449.63,7696.52,7416.4,7624.4,6328402574
2025-11-10,7624.4,8071.82,7496.31,7999.8,9797305288
2025-11-11,7999.8,8118.14,7583.76,7736.49,7494698541
2025-11-12,7736.49,7754.79,7732.93,7744.84,4838372138
2025-11-13,7744.84,7762.21,7655.64,7696.82,4586249518
2025-11-14,7696.82,7910.23,7612.31,7854.48,7999334193
2025-11-17,7948.96,8848.02,7945.42,8642.77,5072342096
2025-11-18,8642.77,9098.2,8470.64,9002.65,5156749811
2025-11-19,9002.65,9035.48,8963.51,8972.65,4180259003
2025-11-20,8972.65,9137.75,8953.01,9059.53,5890380945
2025-11-21,9059.53,9174.92,8922.59,8941.89,7555959065
2025-11-24,8941.89,8961.27,8888.71,8891.5,4950075917
2025-11-25,8891.5,8916.93,8828.26,8843.79,5765854309
2025-11-26,8843.79,8975.92,8545.35,8586.75,10003696943
2025-11-27,8586.75,8609.62,8584.28,8597.28,4467175781
2025-11-28,8597.28,9256.24,8399.93,9004.82,6344004995
2025-12-01,9004.82,9749.16,8797.13,9558.51,8223403110
2025-12-02,9558.51,9742.96,9480.31,9718.95,10453436488
2025-12-03,9718.95,9861.32,9682.34,9798.48,5662778608
2025-12-04,9798.48,10385.95,9598.2,10199.93,6475012665
2025-12-05,10199.93,10764.96,10188.76,10698.06,5893657763
